rank,symbol,entrez,variance
3967,FZD1,8321,1.531001631268612
3968,DOCK9,23348,1.530970678932723
3969,CDK5R2,8941,1.5303877487468045
3970,GAA,2548,1.5294017957679213
3971,PLXNA3,55558,1.5289208152230604
3972,SNX24,28966,1.5286091529456016
3973,ZNF91,7644,1.52845375430234
3974,CCDC169,728591,1.528283843483091
3975,SHD,56961,1.5273836715861184
3976,SMURF2,64750,1.527302660452106
3977,PLOD3,8985,1.526851146258659
3978,KLHL23,151230,1.5268322612543503
3979,MUCL1,118430,1.5268201694673909
3980,DGCR6,8214,1.5267461205937765
3981,PRAG1,157285,1.525987225549221
3982,TLR2,7097,1.5259833537722582
3983,PIK3IP1,113791,1.5252171685024163
3984,FN3K,64122,1.52517079340806
3985,PPP2R3A,5523,1.5242626457508202
3986,TMEM63A,9725,1.5238022466659331
3987,SLC2A8,29988,1.5227549934595566
3988,TSHZ3,57616,1.522144486459382
3989,VASH2,79805,1.5217411446177633
3990,MNX1,3110,1.52103418239429
3991,GRAP2,9402,1.5210112613336428
3992,ZNF793,390927,1.5208481504347755
3993,HELZ2,85441,1.5206451379492343
3994,GADD45A,1647,1.5192413467920527
3995,NPC2,10577,1.519180401016649
3996,SLC6A14,11254,1.5191098279730173
3997,CAMK2N2,94032,1.518704421909011
3998,AGPAT4,56895,1.5175791731809167
3999,FSTL5,56884,1.5171469934056105
4000,SIRPB1,10326,1.516381845438447
4001,CACNA1D,776,1.5159548573356378
4002,ADAMTS7,11173,1.5157691093920584
4003,CXXC4,80319,1.515716318242494
4004,NPM2,10361,1.5153330418195197
4005,SOX17,64321,1.5152531633806563
4006,H4C15,554313,1.514942626836652
4007,TDO2,6999,1.5148793097281381
4008,FAXDC2,10826,1.514581042379589
4009,SLCO2A1,6578,1.5141940102029732
4010,CACNA1C,775,1.512277983930532
4011,PARP15,165631,1.5113737531281888
4012,SNAI1,6615,1.511157048763996
4013,PDE2A,5138,1.5098956510389632
4014,PDLIM5,10611,1.5095508886283109
4015,BEND5,79656,1.5091341932161837
4016,PIEZO1,9780,1.508425950579689
4017,TYRO3,7301,1.5083925487081766
4018,RBM11,54033,1.508191895323626
4019,PHKA1,5255,1.5079236731791754
4020,ANXA13,312,1.5078435788770488
4021,SPRR1A,6698,1.507442295140515
4022,FGF1,2246,1.5072544324834998
4023,NMRAL1,57407,1.5069460875048781
4024,ARID5A,10865,1.5062514230270752
4025,CPT1B,1375,1.5057677758408192
4026,MOB3B,79817,1.5056920169157009
4027,NANOS1,340719,1.5056693334676137
4028,RFX8,731220,1.504930285016006
4029,ARHGAP33,115703,1.5039208584970103
4030,PDE1B,5153,1.5033887395336898
4031,EHD3,30845,1.5032409430766607
4032,RIGI,23586,1.5024617393910606
4033,AGPAT2,10555,1.5023506179132455
4034,SLC25A43,203427,1.5021713135551507
4035,THBS3,7059,1.501825842848872
4036,ATP8B4,79895,1.501800101750643
4037,ZNF610,162963,1.501614767272963
4038,GTF2IRD1,9569,1.500550060602374
4039,LRRC8C,84230,1.5001717814796138
4040,AMY2B,280,1.4996696665032314
4041,UBTD1,80019,1.49938220021221
4042,HIP1,3092,1.4987174879947942
4043,CYBB,1536,1.4985870974785451
4044,TNFRSF9,3604,1.4980313835253571
4045,HLA-DOB,3112,1.4978246481942714
4046,NME3,4832,1.497505855559172
4047,FCGR2B,2213,1.4973318716335895
4048,PRKAA2,5563,1.4973081086606703
4049,EML6,400954,1.4967762894893986
4050,ZNF257,113835,1.4966714246851855
4051,SYTL5,94122,1.4963788543298995
4052,THRB,7068,1.496149279170431
4053,GRIK3,2899,1.495726685407049
4054,FAM110B,90362,1.4955359427837212
4055,CHPT1,56994,1.495412921287404
4056,RAB27A,5873,1.495100544602846
4057,KLHL29,114818,1.4942294255680393
4058,PER3,8863,1.4928184264131388
4059,GDNF,2668,1.4927715574765632
4060,PTGER2,5732,1.4925789927403033
4061,RTN2,6253,1.4920116517704214
4062,MYL4,4635,1.4919798881490185
4063,RAB30,27314,1.491697100783288
4064,PYGO1,26108,1.4916064224809553
4065,HCN2,610,1.4914614658422816
4066,TMEM216,51259,1.4909974222375466
4067,MAB21L1,4081,1.4904557124647864
4068,CHD7,55636,1.4897319773405853
4069,MSI2,124540,1.4896787323426877
4070,HMGA1,3159,1.4894693936012733
4071,RGS18,64407,1.4889666987282228
4072,BCL7A,605,1.4887319793442124
4073,ACTL6B,51412,1.4880785658848252
4074,USP44,84101,1.4878221490247303
4075,PLEKHF1,79156,1.4872090642234852
4076,LATS2,26524,1.4864934333331308
4077,BTN3A3,10384,1.4860005438914616
4078,PLPP1,8611,1.4858015815109848
4079,TMCC3,57458,1.485459245575356
4080,SPIRE2,84501,1.485063671719155
4081,SCARB1,949,1.4850525302512756
4082,PPP1R9A,55607,1.4848665284106395
4083,XBP1,7494,1.4847117860888814
4084,PPM1K,152926,1.4844638086829511
4085,STS,412,1.4842544744885373
4086,SRGAP1,57522,1.484213186743495
4087,REEP1,65055,1.4833082083165114
4088,CD27,939,1.4832516501225534
4089,IL27RA,9466,1.4832454228634928
4090,ANKRD44,91526,1.4829560556884047
4091,ZNF618,114991,1.4828328529464188
4092,ZNF114,163071,1.482598321204577
4093,ATL1,51062,1.4825761443878882
4094,TCF7L2,6934,1.482115204350668
4095,MYT1,4661,1.4806335013972198
4096,NAMPT,10135,1.480435493826658
4097,PLCH2,9651,1.4803796049709008
4098,ABCC4,10257,1.4800897665205504
4099,SLC6A20,54716,1.479841793476269
4100,TFEB,7942,1.4797988703619616
4101,CDH18,1016,1.4797965428499722
4102,TRPA1,8989,1.4795613277080317
4103,CD84,8832,1.4792552273430748
4104,RTKN2,219790,1.4792526888487652
4105,PBX3,5090,1.4790248499178316
4106,SEMA4C,54910,1.478359035831161
4107,IL2RB,3560,1.477813784230586
4108,UGDH,7358,1.4773137905596387
4109,LRFN4,78999,1.4771325325339937
4110,KHDC1,80759,1.4764124238641159
4111,ARID3A,1820,1.4762484686381272
4112,CCDC149,91050,1.4760087821599488
4113,NCOA7,135112,1.4759917867630494
4114,BTG3,10950,1.4757542198618627
4115,ATXN1,6310,1.4753957569266904
4116,PFKFB2,5208,1.4750721081211742
4117,NPIPA5,100288332,1.4750276189705955
4118,LRRN4,164312,1.474268952240312
4119,TFCP2L1,29842,1.4731802462500299
4120,GPRC5D,55507,1.4730993837695525
4121,TMEM71,137835,1.4730096022297716
4122,CDHR1,92211,1.4728280801035563
4123,RBM38,55544,1.471640336110191
4124,ABHD4,63874,1.471633110737764
4125,IRF9,10379,1.471233664395444
4126,PNOC,5368,1.4708184267793294
4127,B3GALT5,10317,1.470718145426205
4128,TNK1,8711,1.4706969388058961
4129,CA1,759,1.4705260696338316
4130,COLGALT2,23127,1.4704166707493151
4131,MAP7D3,79649,1.4702104278201997
4132,IL15,3600,1.4697281698759144
4133,ZBTB18,10472,1.4693029135108227
4134,TRIM15,89870,1.469046965386877
4135,RPS6KA6,27330,1.4684407109785413
4136,FBXO44,93611,1.4665943074650902
4137,FAM229B,619208,1.4665465948153453
4138,FGD6,55785,1.4665181077831408
4139,NUCB2,4925,1.4663460458233961
4140,CGB5,93659,1.4660876410443089
4141,H4C12,8362,1.4649573592040732
4142,SLC25A24,29957,1.4648973710650308
4143,MYO1A,4640,1.4648613366333916
4144,ONECUT2,9480,1.4639499889008352
4145,SNTA1,6640,1.463003949259986
4146,GATD3,8209,1.4628777531269546
4147,C3orf18,51161,1.4628144355311308
4148,SLC4A3,6508,1.4623248632220842
4149,GPR158,57512,1.461595099504015
4150,CADM3,57863,1.4612437921155168
4151,TMEM131L,23240,1.4611192863011633
4152,ALPG,251,1.4609784833653405
4153,HSPB2,3316,1.4608362765181189
4154,UGT3A2,167127,1.4604433765756473
4155,ADCYAP1,116,1.4597111686140962
4156,HCK,3055,1.4595174416812264
4157,NET1,10276,1.4586513537723704
4158,CERS6,253782,1.4578282721695421
4159,SGIP1,84251,1.4574873016472252
4160,RPRM,56475,1.4574113491693048
4161,CELF4,56853,1.4571018274463972
4162,LRRC49,54839,1.4569484399417447
4163,STX3,6809,1.4566819575632142
4164,IFNLR1,163702,1.456655548718732
4165,SNCAIP,9627,1.4564834996415283
4166,TEX19,400629,1.4560343473365052
4167,TMCC2,9911,1.4556431904401264
4168,ST3GAL2,6483,1.4553564059708854
4169,C2orf15,150590,1.4538113180350842
4170,PELI1,57162,1.452109489453461
4171,KREMEN2,79412,1.4519091843842515
4172,GREB1L,80000,1.4510936893562563
4173,TENT5B,115572,1.4500190887687918
4174,FUCA1,2517,1.4494070840250062
4175,PTPN20,26095,1.4493124823376136
4176,TP53INP2,58476,1.4489877905671316
4177,RELB,5971,1.4488745588473233
4178,PRDM5,11107,1.448476305255473
4179,PFKP,5214,1.448405375512551
4180,TMSB15C,122394733,1.4481596422793188
4181,RAB3D,9545,1.4478636070997344
4182,CNR1,1268,1.4474603711490721
4183,DUSP26,78986,1.446875560060753
4184,TNFRSF8,943,1.4467621413011074
4185,HOXB13,10481,1.4462099488428848
4186,GIPR,2696,1.445394193172645
4187,CACHD1,57685,1.4452060683297874
4188,SNX20,124460,1.4450759606545815
4189,ZNF467,168544,1.4447081188595985
4190,NOTCH1,4851,1.4445928102879386
4191,DSEL,92126,1.4437217433291736
4192,PEA15,8682,1.4437170059569673
4193,TXNRD1,7296,1.4428955623588244
4194,FAM184A,79632,1.4416248673024084
4195,HYAL1,3373,1.441286676294788
4196,SPATA20,64847,1.440961646463439
4197,PNPLA3,80339,1.4408545116700446
4198,FOXC2,2303,1.4404040835508691
4199,GPRIN3,285513,1.4403406061605786
4200,ANLN,54443,1.4401851446070222
4201,IAH1,285148,1.439841920962709
4202,NFIA,4774,1.4394907773966814
4203,ERG,2078,1.439204006805075
4204,MID1IP1,58526,1.4390988351396412
4205,BTC,685,1.4390083078784357
4206,CLEC7A,64581,1.4389545349423927
4207,SYT14,255928,1.4388777345583177
4208,RASGEF1A,221002,1.4385657920209907
4209,NQO2,4835,1.4384480674849351
4210,HECW2,57520,1.4383616244204753
4211,GLI2,2736,1.4382531423633642
4212,KCTD17,79734,1.4374260321197978
4213,P2RX7,5027,1.4370722310639696
4214,IL23A,51561,1.436715426693892
4215,VWCE,220001,1.4365750664799122
4216,CLDN10,9071,1.4364520242828904
4217,FAM83G,644815,1.4362794573510953
4218,TRANK1,9881,1.4362246919900588
4219,IL12RB1,3594,1.4359593260630532
4220,ATG9B,285973,1.4358136158426338
4221,VWA5B2,90113,1.4355782089187308
4222,GBP5,115362,1.4352636140484227
4223,EBF3,253738,1.4346170986295936
4224,FOXN3,1112,1.4336887041531565
4225,OPHN1,4983,1.433304675944298
4226,ZMIZ1,57178,1.4327873149033379
4227,FBXO41,150726,1.4326233823613344
4228,STK32A,202374,1.4324958541863002
4229,FAM13A,10144,1.4323236634730803
4230,KCTD1,284252,1.4322706071313536
4231,PANX2,56666,1.4320171852117818
4232,OSBPL3,26031,1.4317422934424964
4233,GBE1,2632,1.4317032732027735
4234,S1PR5,53637,1.4314818204919084
4235,MUC5B,727897,1.4311358935422576
4236,CCDC120,90060,1.4306986121711311
4237,RAB3A,5864,1.4303456344248975
4238,TRIP10,9322,1.4303304509401316
4239,PSTPIP1,9051,1.4302758225626016
4240,GOLGA8O,728047,1.430120704167907
4241,CSF3,1440,1.429466641157638
4242,ITPR2,3709,1.4294307251506517
4243,B3GAT1,27087,1.4293579146262563
4244,CHRNA7,1139,1.4293475443551753
4245,PYCR1,5831,1.428877761068381
4246,SYT5,6861,1.427849639475426
4247,AQP5,362,1.4270444296774947
4248,KLHL9,55958,1.427000337181056
4249,PRTG,283659,1.4268127517832014
4250,RHAG,6005,1.4257803823654065
4251,RASGEF1B,153020,1.4255934479931835
4252,HNF1A,6927,1.4245716402324926
4253,TMEM100,55273,1.4243965475123936
4254,HHIPL2,79802,1.424118673360616
4255,MPP2,4355,1.423779049658196
4256,SLC16A1,6566,1.4236709484768124
4257,DUSP8,1850,1.4233762790841236
4258,DCHS1,8642,1.423119539810231
4259,ZC3H12A,80149,1.4228941046618129
4260,PDE5A,8654,1.4228828182787556
4261,PPM1E,22843,1.4224918437075962
4262,ERO1B,56605,1.4224248727911672
4263,TRIM5,85363,1.4222054308663532
4264,GPR157,80045,1.421984046215133
4265,PCK2,5106,1.4212288906800004
4266,ATCAY,85300,1.421140319816076
4267,TCEA2,6919,1.4209160962583256
4268,PDZD2,23037,1.4208558166937137
4269,DIXDC1,85458,1.420717638638683
4270,PIANP,196500,1.420422401691665
4271,TSPAN32,10077,1.4201307152443032
4272,RAPH1,65059,1.420064936281426
4273,TMEM229B,161145,1.4198142310870483
4274,RASGRP1,10125,1.419595233391265
4275,CAPRIN2,65981,1.4195050056053022
4276,TRIM34,53840,1.4192888277960638
4277,AGMAT,79814,1.4190180090325792
4278,CIMAP1B,440836,1.4181003801797656
4279,TLR3,7098,1.4180977149861067
4280,ZNF215,7762,1.4171754232351357
4281,SNED1,25992,1.4169106671565448
4282,FCHSD1,89848,1.4166940115847135
4283,MGST3,4259,1.4166853020999424
4284,ZFP36L2,678,1.4166328826865426
4285,SPRED1,161742,1.4161442047809247
4286,S100A7,6278,1.4161047640321789
4287,ANKRD18B,441459,1.416058116350276
4288,EIF4E3,317649,1.4159303616836065
4289,NRBP2,340371,1.4158595455411684
4290,AIG1,51390,1.4154855843444685
4291,WNK4,65266,1.4154657770829977
4292,ZNF717,100131827,1.4151341842805703
4293,DNMT3A,1788,1.414474284353876
4294,TERT,7015,1.4141944447116055
4295,P2RY1,5028,1.4136144473745493
4296,SLC22A23,63027,1.4135234710132785
4297,LMO4,8543,1.413370860895831
4298,C12orf56,115749,1.4133050580599147
4299,TCAF1,9747,1.413294076131044
4300,CREG1,8804,1.4130718982111048
4301,RTL5,340526,1.4125244466782039
4302,KLF3,51274,1.412521500824855
4303,PARP6,56965,1.4125120633476003
4304,NAPSA,9476,1.4122074854366522
4305,FHL3,2275,1.4122001937630253
4306,HOXC8,3224,1.4121951122097331
4307,DMBT1,1755,1.4103739188253939
4308,ZNF69,7620,1.4096200758777708
4309,B4GALT1,2683,1.4092478607930325
4310,CEP112,201134,1.4090897458307905
4311,EFR3B,22979,1.4089125333457415
4312,TRPV6,55503,1.408511576386559
4313,ST6GALNAC3,256435,1.4083492943760287
4314,SUCNR1,56670,1.4082119612510073
4315,CREG2,200407,1.4080971514218936
4316,FOXP1,27086,1.4078011022136567
4317,SMAD1,4086,1.407664818347796
4318,VANGL1,81839,1.40717772759787
4319,SESTD1,91404,1.4070934726383233
4320,ABI3,51225,1.4066436836787133
4321,NRG4,145957,1.406623688736011
4322,DGKE,8526,1.4061730198364986
4323,MAPK11,5600,1.4060889759813215
4324,KIF7,374654,1.4060541655867922
4325,FNDC5,252995,1.4058175773120725
4326,CCDC33,80125,1.4053381241839362
4327,ZNF253,56242,1.4048772120076989
4328,IGFL2,147920,1.404799975386597
4329,CRACD,57482,1.4043840569416002
4330,TFEC,22797,1.403327138520885
4331,CBLN2,147381,1.4031227497463845
4332,CDK15,65061,1.4030904846101016
4333,GABRA3,2556,1.4026814733839428
4334,FAM222A,84915,1.4023454827389843
4335,SNX21,90203,1.4021667835847427
4336,MYORG,57462,1.4019464691866816
4337,CAMSAP2,23271,1.4015302229627322
4338,CCDC85C,317762,1.4011358485634577
4339,MCUB,55013,1.4010151137355353
4340,ZNF418,147686,1.4007801950925935
4341,PARP12,64761,1.400691503090383
4342,PLEKHH2,130271,1.4006602690431547
4343,SLC9A2,6549,1.4002833076261323
4344,TMEM52,339456,1.4002688812366666
4345,ABR,29,1.4001246654724326
4346,PDE4A,5141,1.4000084719230423
4347,IL1RL1,9173,1.3992239966757567
4348,ZNF256,10172,1.398386150806392
4349,GRIN2D,2906,1.3977549460338228
4350,CDC42EP2,10435,1.3967419009311695
4351,SMKR1,100287482,1.3966542315896406
4352,NUDT7,283927,1.396541597934253
4353,FGF7,2252,1.396457534035593
4354,SMAD4,4089,1.3961454553074963
4355,NFIC,4782,1.3958677590475064
4356,VNN2,8875,1.3957613131578022
4357,PECR,55825,1.3953185419810672
4358,ABRACL,58527,1.3951733128801445
4359,TRAPPC6A,79090,1.3945395796687883
4360,H2BC8,8339,1.3945223764831045
4361,ZNF512B,57473,1.3942641120234192
4362,GPR15,2838,1.3941553629306396
4363,DGKI,9162,1.394094661069905
4364,UQCRH,7388,1.3937080834315707
4365,SLC46A3,283537,1.3929804850046994
4366,SPRR2A,6700,1.3928236898390753
4367,NHSL1,57224,1.3920921725828195
4368,PORCN,64840,1.3918040633836768
4369,TNFRSF11A,8792,1.391446875900356
4370,ZNF462,58499,1.3913155680436453
4371,NEDD4,4734,1.3910167189825176
4372,PDCD4,27250,1.3907759648766764
4373,IGSF11,152404,1.3904319657833184
4374,SFRP4,6424,1.3901661462230566
4375,HPN,3249,1.3899996526987486
4376,SPINK5,11005,1.3893892315792877
4377,SH3BGRL3,83442,1.3893706757045727
4378,MSI1,4440,1.3892607804966874
4379,PGM1,5236,1.3892167397596495
4380,RORC,6097,1.3890087512737357
4381,DNAJB5,25822,1.3889840526364592
4382,MAP3K20,51776,1.3886083543006655
4383,MT3,4504,1.388320068218357
4384,SH2D5,400745,1.3882494861157242
4385,ETFB,2109,1.3881088495198701
4386,LYSMD2,256586,1.3879936460781548
4387,PFKFB3,5209,1.3879718233030736
4388,H2BC4,8347,1.387640675440258
4389,CCPG1,9236,1.3875701586997082
4390,LY9,4063,1.3875334311008087
4391,ADAMTSL5,339366,1.3872641171744449
4392,MMP8,4317,1.3872118692390443
4393,NETO1,81832,1.3871481908897525
4394,NTF3,4908,1.387087170085075
4395,DYRK3,8444,1.3868409513894666
4396,LPAR2,9170,1.3866022942141791
4397,SPACA6,147650,1.3863454090568816
4398,BIVM,54841,1.3861612218096058
4399,HSPB7,27129,1.3860953413317147
4400,ROPN1B,152015,1.385817816708936
4401,HS6ST1,9394,1.3857874216565584
4402,ITPRIP,85450,1.3853350635404225
4403,CYP2J2,1573,1.3845906700224173
4404,ILDR2,387597,1.3840390056730705
4405,TBKBP1,9755,1.384030709531949
4406,MATCAP2,23366,1.384013132347183
4407,CD99L2,83692,1.383743058668379
4408,ABCC6,368,1.3834047389525528
4409,ORM1,5004,1.383285664516459
4410,PTPRO,5800,1.3831961103369244
4411,TGFB3,7043,1.382718809331407
4412,SSPN,8082,1.3823598630390752
4413,SERPINB13,5275,1.3819263597753424
4414,SAMHD1,25939,1.3817450978693286
4415,NEK3,4752,1.381503120514479
4416,SUSD1,64420,1.3814728328252266
4417,NEU1,4758,1.3812903296202104
4418,LGR6,59352,1.3807223477739052
4419,BTN2A2,10385,1.3805606398189383
4420,SLC12A4,6560,1.3803369534661911
4421,UGGT2,55757,1.3802416428278954
4422,SEPTIN4,5414,1.3791563989224471
4423,NR0B2,8431,1.3791225993901794
4424,HMSD,284293,1.3788199711272415
4425,FAM78B,149297,1.378778571734355
4426,NELL1,4745,1.378614627555268
4427,ZNF577,84765,1.3785013016813092
4428,IL33,90865,1.3784009799321735
4429,ZC3H12C,85463,1.3781496323775617
4430,NHS,4810,1.3781490700447148
4431,RHBDF2,79651,1.3779856612006813
4432,SHFL,55337,1.377873226456916
4433,RGS14,10636,1.3775247674381916
4434,SH2B2,10603,1.377187127840423
4435,SEPTIN11,55752,1.3758619033129862
4436,SH2D1A,4068,1.3750176343036413
4437,ITGAX,3687,1.374040877907347
4438,DMC1,11144,1.373892553953429
4439,ACOT9,23597,1.3738764747347914
4440,IFITM10,402778,1.3737635675220503
4441,DLX3,1747,1.373544774288709
4442,ERMP1,79956,1.3723566171654455
4443,TLR10,81793,1.3723566082595817
4444,NOL4L,140688,1.3722646406276582
4445,TMEM198,130612,1.3715092483049216
4446,APLP2,334,1.3708668284489116
4447,C11orf96,387763,1.3707145311505955
4448,NKAIN1,79570,1.3705541393943712
4449,MAGED2,10916,1.369977418859216
4450,MAPK12,6300,1.3697344604491712
4451,PTER,9317,1.3690413687300078
4452,TAGAP,117289,1.369010034288903
4453,UNC13B,10497,1.369008123742436
4454,DPP7,29952,1.3688629608906078
4455,PAPLN,89932,1.3677148106308321
4456,ZNF429,353088,1.367713032111603
4457,BLMH,642,1.3676398551378268
4458,HK2,3099,1.3675986650344054
4459,SCCPDH,51097,1.3675011754606003
4460,LRRC8E,80131,1.3673609744827495
4461,FOXO1,2308,1.367235350281129
4462,DTX3L,151636,1.3670379988503403
4463,CTIF,9811,1.3655028829799252
4464,BACH2,60468,1.3646511085912947
4465,ZFHX4,79776,1.3646391937691986
4466,ADGRF5,221395,1.3643992624223957
4467,SLC4A4,8671,1.3638838016189083
4468,RND1,27289,1.3638056274904273
4469,PRKD3,23683,1.3632366447333713
4470,CGNL1,84952,1.3630985280663699
4471,DMXL2,23312,1.3624501501920705
4472,CYFIP1,23191,1.361818716100221
4473,PRLR,5618,1.3618091398737222
4474,AP1G2,8906,1.3614127008677879
4475,NEUROD1,4760,1.3611614275193011
4476,PALM3,342979,1.3610677671511715
4477,KRT34,3885,1.3601557571717358
4478,RAPGEFL1,51195,1.3600268779438627
4479,ANKRD18A,253650,1.3599424866300467
4480,HYI,81888,1.3595156407083797
4481,RNF150,57484,1.3591524059635167
4482,HIVEP3,59269,1.3589894656951798
4483,TCEAL1,9338,1.358531760860172
4484,TBC1D1,23216,1.3585284638438104
4485,INSR,3643,1.3582279310725403
4486,RAG1,5896,1.3580906142110407
4487,GLIS2,84662,1.3576562686862372
4488,CARD6,84674,1.35733751165717
4489,YPEL1,29799,1.3573044131055045
4490,SETBP1,26040,1.3561651647048265
4491,PLEKHG2,64857,1.3559016711140883
4492,GNE,10020,1.3556673311513103
4493,NMT2,9397,1.355523338562914
4494,FAM72C,554282,1.3551442981752597
4495,IL31RA,133396,1.3551249050599248
4496,SPATA13,221178,1.3549046097898956
4497,ITM2B,9445,1.3545985924885247
4498,WDFY3,23001,1.3539920116045419
4499,KLHL4,56062,1.3535706888278403
4500,LRRC75B,388886,1.3533693975607808
4501,PCGF2,7703,1.3532892429324177
4502,RUNX1T1,862,1.3529977658270025
4503,CFLAR,8837,1.352980764066749
4504,CLCA2,9635,1.352696231804292
4505,PXYLP1,92370,1.3526769871459319
4506,PLIN3,10226,1.352606476232439
4507,TOB1,10140,1.3525905901987303
4508,ADGRG5,221188,1.352572759795887
4509,SPTB,6710,1.3525411229161202
4510,SLC10A4,201780,1.3522629541067561
4511,PLAAT2,54979,1.3519856498918084
4512,TMEM64,169200,1.3515640638398612
4513,ZNF354C,30832,1.351468270833151
4514,MYO7B,4648,1.3513116592066636
4515,C2,717,1.3510419347669507
4516,CORO6,84940,1.3498941522393464
4517,HDAC11,79885,1.3498580585609117
4518,COX7A1,1346,1.3497364000797334
4519,PPDPF,79144,1.349247689307507
4520,IFIT5,24138,1.3491194512167726
4521,TRPV4,59341,1.3490111854995084
4522,HOXD4,3233,1.3483608663228626
4523,FAM149A,25854,1.3483020106904258
4524,GJA5,2702,1.3480692858129524
4525,LPCAT1,79888,1.3470686979042825
4526,ACVR1,90,1.3461055804545186
4527,HTR7,3363,1.3460964811224807
4528,INTS6L,203522,1.3460810332267665
4529,APOA1,335,1.3456947272527897
4530,GLYCTK,132158,1.3456165072928707
4531,PPFIA3,8541,1.3441689606123857
4532,ATP7B,540,1.3440670603650997
4533,NOL3,8996,1.3434858178138258
4534,LYPLAL1,127018,1.3430416455435572
4535,ZDBF2,57683,1.3428636539452714
4536,SLC43A2,124935,1.3426200828374717
4537,FGF18,8817,1.3419632674102473
4538,POLR3G,10622,1.3414481695298517
4539,SLC41A2,84102,1.3406351767650408
4540,CXCL10,3627,1.3404778511676505
4541,RIBC2,26150,1.3402257620221316
4542,P2RY10,27334,1.3401644847954859
4543,FCER2,2208,1.339807085655493
4544,DRD2,1813,1.3396435856580409
4545,HS3ST1,9957,1.3387962041703676
4546,PYROXD2,84795,1.3387733364889183
4547,LRRC4B,94030,1.3384941475027605
4548,KBTBD8,84541,1.3384293597414616
4549,HDC,3067,1.3382734126374383
4550,SHROOM1,134549,1.3379349732816164
4551,LILRA2,11027,1.33764772043251
4552,MBOAT1,154141,1.337621515467347
4553,ZNF649,65251,1.3369152337914065
4554,CNFN,84518,1.3367533992419753
4555,ZNF516,9658,1.336167513103543
4556,NOTCH2NLA,388677,1.3355374589015356
4557,NKX3-1,4824,1.3354265407293726
4558,DIPK1A,388650,1.335316177916589
4559,ALKBH3,221120,1.3352666737195076
4560,ZNF569,148266,1.3351226931989546
4561,RGPD2,729857,1.3351041148025626
4562,CAST,831,1.3347545185097638
4563,CD63,967,1.3342199839848914
4564,EPHB1,2047,1.3340478966385563
4565,SLC39A5,283375,1.3338989558118766
4566,MYD88,4615,1.3337882954940892
4567,DHX32,55760,1.3324933123996936
4568,TMEM150C,441027,1.3317627008326485
4569,HOXA13,3209,1.3316327074351608
4570,CCNO,10309,1.3306659500995726
4571,ABLIM2,84448,1.3306342672829599
4572,RASSF7,8045,1.3306000095856185
4573,TIMP4,7079,1.3304114073878903
4574,PAMR1,25891,1.3303503748710936
4575,FOXO6,100132074,1.3300512156916298
4576,CPEB2,132864,1.3300202737660296
4577,SYNE3,161176,1.3293786285375102
4578,RAB3C,115827,1.3293549210701403
4579,LDLRAP1,26119,1.3292128718004965
4580,PPP1R15A,23645,1.3291669884064166
4581,FAT4,79633,1.3289022594937034
4582,CAMK2B,816,1.3284482480629987
4583,MFSD6,54842,1.3282918572717881
4584,ADARB1,104,1.328276258655306
4585,SLC2A9,56606,1.3282490007748569
4586,ZC2HC1A,51101,1.328211088919635
4587,MEAK7,57707,1.327939181369286
4588,ZNF853,54753,1.3279129337460958
4589,TNNT2,7139,1.327881050864669
4590,GDPD3,79153,1.3278691291080604
4591,SLAMF1,6504,1.3275905937432488
4592,SCN8A,6334,1.3274694489701804
4593,KLF13,51621,1.3273804614268376
4594,ZNF385D,79750,1.3272619531271797
4595,DNMBP,23268,1.3268206273335403
4596,ASIC1,41,1.326143510456374
4597,APOL2,23780,1.325770466233911
4598,ATG16L2,89849,1.3247717264372574
4599,PIP4P2,55529,1.3247668689022014
4600,FGD2,221472,1.3237973439382902
4601,HOXA6,3203,1.323145693056795
4602,PFKM,5213,1.3227272962221348
4603,OR2A7,401427,1.3225989515868979
4604,SNX33,257364,1.3225233389865698
4605,SMIM1,388588,1.3222408108982882
4606,RRBP1,6238,1.3219685557086187
4607,BPIFB1,92747,1.3219103018685872
4608,NR4A2,4929,1.320748520923658
4609,INPP5J,27124,1.3207352465828295
4610,FAM169A,26049,1.3205364211596196
4611,ORAI3,93129,1.3205173483271093
4612,ARHGAP31,57514,1.3204781594260742
4613,HIF1A,3091,1.3202934405680251
4614,RAB3IL1,5866,1.3202521219502439
4615,COL15A1,1306,1.3198641825607735
4616,HMGCS1,3157,1.3197742232491567
4617,SCGB1A1,7356,1.3196093503078197
4618,KMO,8564,1.3195720507810942
4619,PKN3,29941,1.3193906795245187
4620,POU3F3,5455,1.3191221317789004
4621,PACSIN1,29993,1.3190105419894669
4622,ATP6V1G2,534,1.318373153877085
4623,SWAP70,23075,1.31817248392346
4624,CEP170,9859,1.318029811601994
4625,ZNF804A,91752,1.3179371038755805
4626,PRELID2,153768,1.317846709354374
4627,MMD,23531,1.317436919402074
4628,ARAP2,116984,1.3173985737299883
4629,APLN,8862,1.3160152902277729
4630,FAH,2184,1.3155511627564003
4631,CTSA,5476,1.315391715944638
4632,JAM2,58494,1.3153076148388896
4633,DMPK,1760,1.3142886679741848
4634,NIPAL1,152519,1.3141854558909496
4635,LZTS3,9762,1.3140644724566928
4636,AOAH,313,1.3140453979720934
4637,IL11RA,3590,1.3139409467941148
4638,PLA1A,51365,1.3138308963796022
4639,ARHGAP26,23092,1.3138084030110078
4640,INKA2,55924,1.3137369212204881
